anio_nacimiento,area_salud,departamento,municipio,codigo_municipio,num_dosis,sexo,n_vacunados,poblacion
2007,HUEHUETENANGO,HUEHUETENANGO,SANTA EULALIA,1317,2a.,Femenino,305,610
2008,HUEHUETENANGO,HUEHUETENANGO,SANTA EULALIA,1317,1a.,Femenino,614,665
2008,HUEHUETENANGO,HUEHUETENANGO,SANTA EULALIA,1317,2a.,Femenino,318,665
2009,HUEHUETENANGO,HUEHUETENANGO,SANTA EULALIA,1317,1a.,Femenino,526,598
2009,HUEHUETENANGO,HUEHUETENANGO,SANTA EULALIA,1317,2a.,Femenino,195,598
2010,HUEHUETENANGO,HUEHUETENANGO,SANTA EULALIA,1317,1a.,Femenino,454,678
2010,HUEHUETENANGO,HUEHUETENANGO,SANTA EULALIA,1317,2a.,Femenino,116,678
2011,HUEHUETENANGO,HUEHUETENANGO,SANTA EULALIA,1317,1a.,Femenino,402,707
2011,HUEHUETENANGO,HUEHUETENANGO,SANTA EULALIA,1317,2a.,Femenino,43,707
2012,HUEHUETENANGO,HUEHUETENANGO,SANTA EULALIA,1317,1a.,Femenino,300,682
2012,HUEHUETENANGO,HUEHUETENANGO,SANTA EULALIA,1317,2a.,Femenino,5,682
2013,HUEHUETENANGO,HUEHUETENANGO,SANTA EULALIA,1317,1a.,Femenino,232,722
2013,HUEHUETENANGO,HUEHUETENANGO,SANTA EULALIA,1317,2a.,Femenino,0,722
2014,HUEHUETENANGO,HUEHUETENANGO,SANTA EULALIA,1317,1a.,Femenino,188,662
2015,HUEHUETENANGO,HUEHUETENANGO,SANTA EULALIA,1317,1a.,Femenino,45,787
2006,HUEHUETENANGO,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,1330,1a.,Femenino,76,153
2006,HUEHUETENANGO,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,1330,2a.,Femenino,31,153
2007,HUEHUETENANGO,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,1330,1a.,Femenino,149,150
2007,HUEHUETENANGO,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,1330,2a.,Femenino,82,150
2008,HUEHUETENANGO,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,1330,1a.,Femenino,126,138
2008,HUEHUETENANGO,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,1330,2a.,Femenino,62,138
2009,HUEHUETENANGO,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,1330,1a.,Femenino,125,147
2009,HUEHUETENANGO,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,1330,2a.,Femenino,41,147
2010,HUEHUETENANGO,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,1330,1a.,Femenino,180,147
2010,HUEHUETENANGO,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,1330,2a.,Femenino,45,147
2011,HUEHUETENANGO,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,1330,1a.,Femenino,107,140
2011,HUEHUETENANGO,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,1330,2a.,Femenino,9,140
2012,HUEHUETENANGO,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,1330,1a.,Femenino,55,133
2012,HUEHUETENANGO,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,1330,2a.,Femenino,4,133
2013,HUEHUETENANGO,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,1330,1a.,Femenino,50,161
2013,HUEHUETENANGO,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,1330,2a.,Femenino,0,161
2014,HUEHUETENANGO,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,1330,1a.,Femenino,32,145
2015,HUEHUETENANGO,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,1330,1a.,Femenino,7,156
2006,HUEHUETENANGO,HUEHUETENANGO,TECTITAN,1321,1a.,Femenino,86,179
2006,HUEHUETENANGO,HUEHUETENANGO,TECTITAN,1321,2a.,Femenino,55,179
2007,HUEHUETENANGO,HUEHUETENANGO,TECTITAN,1321,1a.,Femenino,231,194
2007,HUEHUETENANGO,HUEHUETENANGO,TECTITAN,1321,2a.,Femenino,181,194
2008,HUEHUETENANGO,HUEHUETENANGO,TECTITAN,1321,1a.,Femenino,217,173
2008,HUEHUETENANGO,HUEHUETENANGO,TECTITAN,1321,2a.,Femenino,165,173
2009,HUEHUETENANGO,HUEHUETENANGO,TECTITAN,1321,1a.,Femenino,146,170
2009,HUEHUETENANGO,HUEHUETENANGO,TECTITAN,1321,2a.,Femenino,95,170
2010,HUEHUETENANGO,HUEHUETENANGO,TECTITAN,1321,1a.,Femenino,165,185
2010,HUEHUETENANGO,HUEHUETENANGO,TECTITAN,1321,2a.,Femenino,84,185
2011,HUEHUETENANGO,HUEHUETENANGO,TECTITAN,1321,1a.,Femenino,143,182
2011,HUEHUETENANGO,HUEHUETENANGO,TECTITAN,1321,2a.,Femenino,34,182
2012,HUEHUETENANGO,HUEHUETENANGO,TECTITAN,1321,1a.,Femenino,144,181
2012,HUEHUETENANGO,HUEHUETENANGO,TECTITAN,1321,2a.,Femenino,26,181
2013,HUEHUETENANGO,HUEHUETENANGO,TECTITAN,1321,1a.,Femenino,110,167
2013,HUEHUETENANGO,HUEHUETENANGO,TECTITAN,1321,2a.,Femenino,0,167
2014,HUEHUETENANGO,HUEHUETENANGO,TECTITAN,1321,1a.,Femenino,94,170
2015,HUEHUETENANGO,HUEHUETENANGO,TECTITAN,1321,1a.,Femenino,34,178
2006,HUEHUETENANGO,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,1315,1a.,Femenino,113,401
2006,HUEHUETENANGO,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,1315,2a.,Femenino,72,401
2007,HUEHUETENANGO,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,1315,1a.,Femenino,360,429
2007,HUEHUETENANGO,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,1315,2a.,Femenino,250,429
2008,HUEHUETENANGO,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,1315,1a.,Femenino,335,443
2008,HUEHUETENANGO,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,1315,2a.,Femenino,213,443
2009,HUEHUETENANGO,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,1315,1a.,Femenino,298,426
2009,HUEHUETENANGO,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,1315,2a.,Femenino,172,426
2010,HUEHUETENANGO,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,1315,1a.,Femenino,308,452
2010,HUEHUETENANGO,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,1315,2a.,Femenino,160,452
2011,HUEHUETENANGO,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,1315,1a.,Femenino,261,473
2011,HUEHUETENANGO,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,1315,2a.,Femenino,67,473
2012,HUEHUETENANGO,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,1315,1a.,Femenino,296,529
2012,HUEHUETENANGO,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,1315,2a.,Femenino,16,529
2013,HUEHUETENANGO,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,1315,1a.,Femenino,289,550
2013,HUEHUETENANGO,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,1315,2a.,Femenino,1,550
2014,HUEHUETENANGO,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,1315,1a.,Femenino,228,511
2015,HUEHUETENANGO,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,1315,1a.,Femenino,55,502
2006,HUEHUETENANGO,HUEHUETENANGO,UNION CANTINIL,1332,1a.,Femenino,72,258
2006,HUEHUETENANGO,HUEHUETENANGO,UNION CANTINIL,1332,2a.,Femenino,27,258
2007,HUEHUETENANGO,HUEHUETENANGO,UNION CANTINIL,1332,1a.,Femenino,177,251
2007,HUEHUETENANGO,HUEHUETENANGO,UNION CANTINIL,1332,2a.,Femenino,133,251
2008,HUEHUETENANGO,HUEHUETENANGO,UNION CANTINIL,1332,1a.,Femenino,178,249
2008,HUEHUETENANGO,HUEHUETENANGO,UNION CANTINIL,1332,2a.,Femenino,114,249
2009,HUEHUETENANGO,HUEHUETENANGO,UNION CANTINIL,1332,1a.,Femenino,153,248
2009,HUEHUETENANGO,HUEHUETENANGO,UNION CANTINIL,1332,2a.,Femenino,63,248
2010,HUEHUETENANGO,HUEHUETENANGO,UNION CANTINIL,1332,1a.,Femenino,158,231
2010,HUEHUETENANGO,HUEHUETENANGO,UNION CANTINIL,1332,2a.,Femenino,56,231
2011,HUEHUETENANGO,HUEHUETENANGO,UNION CANTINIL,1332,1a.,Femenino,145,208
2011,HUEHUETENANGO,HUEHUETENANGO,UNION CANTINIL,1332,2a.,Femenino,52,208
2012,HUEHUETENANGO,HUEHUETENANGO,UNION CANTINIL,1332,1a.,Femenino,172,261
2012,HUEHUETENANGO,HUEHUETENANGO,UNION CANTINIL,1332,2a.,Femenino,39,261
2013,HUEHUETENANGO,HUEHUETENANGO,UNION CANTINIL,1332,1a.,Femenino,120,237
2013,HUEHUETENANGO,HUEHUETENANGO,UNION CANTINIL,1332,2a.,Femenino,11,237
2014,HUEHUETENANGO,HUEHUETENANGO,UNION CANTINIL,1332,1a.,Femenino,58,233
2015,HUEHUETENANGO,HUEHUETENANGO,UNION CANTINIL,1332,1a.,Femenino,21,250
2006,IXCAN,QUICHE,IXCAN,1420,1a.,Femenino,956,1292
2006,IXCAN,QUICHE,IXCAN,1420,2a.,Femenino,853,1292
2007,IXCAN,QUICHE,IXCAN,1420,1a.,Femenino,1184,1231
2007,IXCAN,QUICHE,IXCAN,1420,2a.,Femenino,1122,1231
2008,IXCAN,QUICHE,IXCAN,1420,1a.,Femenino,1377,1433
2008,IXCAN,QUICHE,IXCAN,1420,2a.,Femenino,1279,1433
2009,IXCAN,QUICHE,IXCAN,1420,1a.,Femenino,1334,1362
2009,IXCAN,QUICHE,IXCAN,1420,2a.,Femenino,1195,1362
2010,IXCAN,QUICHE,IXCAN,1420,1a.,Femenino,1316,1366
2010,IXCAN,QUICHE,IXCAN,1420,2a.,Femenino,1080,1366
2011,IXCAN,QUICHE,IXCAN,1420,1a.,Femenino,1249,1470
2011,IXCAN,QUICHE,IXCAN,1420,2a.,Femenino,876,1470
2012,IXCAN,QUICHE,IXCAN,1420,1a.,Femenino,1112,1525
2012,IXCAN,QUICHE,IXCAN,1420,2a.,Femenino,520,1525
2013,IXCAN,QUICHE,IXCAN,1420,1a.,Femenino,1070,1464
2013,IXCAN,QUICHE,IXCAN,1420,2a.,Femenino,22,1464
2014,IXCAN,QUICHE,IXCAN,1420,1a.,Femenino,970,1494
2015,IXCAN,QUICHE,IXCAN,1420,1a.,Femenino,239,1508
2006,IXIL,QUICHE,CHAJUL,1405,1a.,Femenino,363,601
2006,IXIL,QUICHE,CHAJUL,1405,2a.,Femenino,244,601
2007,IXIL,QUICHE,CHAJUL,1405,1a.,Femenino,613,609
2007,IXIL,QUICHE,CHAJUL,1405,2a.,Femenino,552,609
2008,IXIL,QUICHE,CHAJUL,1405,1a.,Femenino,605,575
2008,IXIL,QUICHE,CHAJUL,1405,2a.,Femenino,507,575
2009,IXIL,QUICHE,CHAJUL,1405,1a.,Femenino,484,596
2009,IXIL,QUICHE,CHAJUL,1405,2a.,Femenino,348,596
2010,IXIL,QUICHE,CHAJUL,1405,1a.,Femenino,586,662
2010,IXIL,QUICHE,CHAJUL,1405,2a.,Femenino,394,662
2011,IXIL,QUICHE,CHAJUL,1405,1a.,Femenino,450,588
2011,IXIL,QUICHE,CHAJUL,1405,2a.,Femenino,242,588
2012,IXIL,QUICHE,CHAJUL,1405,1a.,Femenino,366,636
2012,IXIL,QUICHE,CHAJUL,1405,2a.,Femenino,172,636
2013,IXIL,QUICHE,CHAJUL,1405,1a.,Femenino,414,647
2013,IXIL,QUICHE,CHAJUL,1405,2a.,Femenino,69,647
2014,IXIL,QUICHE,CHAJUL,1405,1a.,Femenino,95,667
2015,IXIL,QUICHE,CHAJUL,1405,1a.,Femenino,67,665
2006,IXIL,QUICHE,NEBAJ,1413,1a.,Femenino,618,877
2006,IXIL,QUICHE,NEBAJ,1413,2a.,Femenino,643,877
2007,IXIL,QUICHE,NEBAJ,1413,1a.,Femenino,801,747
2007,IXIL,QUICHE,NEBAJ,1413,2a.,Femenino,748,747
2008,IXIL,QUICHE,NEBAJ,1413,1a.,Femenino,977,862
2008,IXIL,QUICHE,NEBAJ,1413,2a.,Femenino,792,862
2009,IXIL,QUICHE,NEBAJ,1413,1a.,Femenino,822,893
2009,IXIL,QUICHE,NEBAJ,1413,2a.,Femenino,737,893
2010,IXIL,QUICHE,NEBAJ,1413,1a.,Femenino,819,906
2010,IXIL,QUICHE,NEBAJ,1413,2a.,Femenino,739,906
2011,IXIL,QUICHE,NEBAJ,1413,1a.,Femenino,790,910
2011,IXIL,QUICHE,NEBAJ,1413,2a.,Femenino,632,910
2012,IXIL,QUICHE,NEBAJ,1413,1a.,Femenino,771,959
2012,IXIL,QUICHE,NEBAJ,1413,2a.,Femenino,577,959
2013,IXIL,QUICHE,NEBAJ,1413,1a.,Femenino,745,936
2013,IXIL,QUICHE,NEBAJ,1413,2a.,Femenino,52,936
2014,IXIL,QUICHE,NEBAJ,1413,1a.,Femenino,640,945
2015,IXIL,QUICHE,NEBAJ,1413,1a.,Femenino,158,922
2006,IXIL,QUICHE,SAN JUAN COTZAL,1411,1a.,Femenino,439,534
2006,IXIL,QUICHE,SAN JUAN COTZAL,1411,2a.,Femenino,428,534
2007,IXIL,QUICHE,SAN JUAN COTZAL,1411,1a.,Femenino,425,467
2007,IXIL,QUICHE,SAN JUAN COTZAL,1411,2a.,Femenino,419,467
2008,IXIL,QUICHE,SAN JUAN COTZAL,1411,1a.,Femenino,491,477
2008,IXIL,QUICHE,SAN JUAN COTZAL,1411,2a.,Femenino,486,477
2009,IXIL,QUICHE,SAN JUAN COTZAL,1411,1a.,Femenino,412,423
2009,IXIL,QUICHE,SAN JUAN COTZAL,1411,2a.,Femenino,404,423
2010,IXIL,QUICHE,SAN JUAN COTZAL,1411,1a.,Femenino,457,469
2010,IXIL,QUICHE,SAN JUAN COTZAL,1411,2a.,Femenino,451,469
2011,IXIL,QUICHE,SAN JUAN COTZAL,1411,1a.,Femenino,420,463
2011,IXIL,QUICHE,SAN JUAN COTZAL,1411,2a.,Femenino,408,463
2012,IXIL,QUICHE,SAN JUAN COTZAL,1411,1a.,Femenino,401,437
2012,IXIL,QUICHE,SAN JUAN COTZAL,1411,2a.,Femenino,363,437
2013,IXIL,QUICHE,SAN JUAN COTZAL,1411,1a.,Femenino,402,432
2013,IXIL,QUICHE,SAN JUAN COTZAL,1411,2a.,Femenino,54,432
2014,IXIL,QUICHE,SAN JUAN COTZAL,1411,1a.,Femenino,283,431
2015,IXIL,QUICHE,SAN JUAN COTZAL,1411,1a.,Femenino,109,436
2006,IZABAL,IZABAL,EL ESTOR,1803,1a.,Femenino,387,966
2006,IZABAL,IZABAL,EL ESTOR,1803,2a.,Femenino,165,966
2007,IZABAL,IZABAL,EL ESTOR,1803,1a.,Femenino,775,1027
2007,IZABAL,IZABAL,EL ESTOR,1803,2a.,Femenino,536,1027
2008,IZABAL,IZABAL,EL ESTOR,1803,1a.,Femenino,800,810
2008,IZABAL,IZABAL,EL ESTOR,1803,2a.,Femenino,489,810
2009,IZABAL,IZABAL,EL ESTOR,1803,1a.,Femenino,534,748
2009,IZABAL,IZABAL,EL ESTOR,1803,2a.,Femenino,202,748
2010,IZABAL,IZABAL,EL ESTOR,1803,1a.,Femenino,415,1075
2010,IZABAL,IZABAL,EL ESTOR,1803,2a.,Femenino,164,1075
2011,IZABAL,IZABAL,EL ESTOR,1803,1a.,Femenino,507,1091
2011,IZABAL,IZABAL,EL ESTOR,1803,2a.,Femenino,177,1091
2012,IZABAL,IZABAL,EL ESTOR,1803,1a.,Femenino,447,1085
2012,IZABAL,IZABAL,EL ESTOR,1803,2a.,Femenino,104,1085
2013,IZABAL,IZABAL,EL ESTOR,1803,1a.,Femenino,587,1092
2013,IZABAL,IZABAL,EL ESTOR,1803,2a.,Femenino,5,1092
2014,IZABAL,IZABAL,EL ESTOR,1803,1a.,Femenino,501,1123
2015,IZABAL,IZABAL,EL ESTOR,1803,1a.,Femenino,73,1170
2006,IZABAL,IZABAL,LIVINGSTON,1802,1a.,Femenino,386,916
2006,IZABAL,IZABAL,LIVINGSTON,1802,2a.,Femenino,197,916
2007,IZABAL,IZABAL,LIVINGSTON,1802,1a.,Femenino,785,875
2007,IZABAL,IZABAL,LIVINGSTON,1802,2a.,Femenino,638,875
2008,IZABAL,IZABAL,LIVINGSTON,1802,1a.,Femenino,848,889
2008,IZABAL,IZABAL,LIVINGSTON,1802,2a.,Femenino,653,889
2009,IZABAL,IZABAL,LIVINGSTON,1802,1a.,Femenino,769,915
2009,IZABAL,IZABAL,LIVINGSTON,1802,2a.,Femenino,405,915
2010,IZABAL,IZABAL,LIVINGSTON,1802,1a.,Femenino,476,936
2010,IZABAL,IZABAL,LIVINGSTON,1802,2a.,Femenino,215,936
2011,IZABAL,IZABAL,LIVINGSTON,1802,1a.,Femenino,473,1019
2011,IZABAL,IZABAL,LIVINGSTON,1802,2a.,Femenino,190,1019
2012,IZABAL,IZABAL,LIVINGSTON,1802,1a.,Femenino,448,972
2012,IZABAL,IZABAL,LIVINGSTON,1802,2a.,Femenino,97,972
2013,IZABAL,IZABAL,LIVINGSTON,1802,1a.,Femenino,427,995
2013,IZABAL,IZABAL,LIVINGSTON,1802,2a.,Femenino,4,995
2014,IZABAL,IZABAL,LIVINGSTON,1802,1a.,Femenino,394,1060
2015,IZABAL,IZABAL,LIVINGSTON,1802,1a.,Femenino,74,1035
2006,IZABAL,IZABAL,LOS AMATES,1805,1a.,Femenino,260,744
2006,IZABAL,IZABAL,LOS AMATES,1805,2a.,Femenino,109,744
2007,IZABAL,IZABAL,LOS AMATES,1805,1a.,Femenino,636,808
2007,IZABAL,IZABAL,LOS AMATES,1805,2a.,Femenino,481,808
2008,IZABAL,IZABAL,LOS AMATES,1805,1a.,Femenino,613,695
2008,IZABAL,IZABAL,LOS AMATES,1805,2a.,Femenino,388,695
2009,IZABAL,IZABAL,LOS AMATES,1805,1a.,Femenino,538,730
2009,IZABAL,IZABAL,LOS AMATES,1805,2a.,Femenino,238,730
2010,IZABAL,IZABAL,LOS AMATES,1805,1a.,Femenino,338,724
2010,IZABAL,IZABAL,LOS AMATES,1805,2a.,Femenino,138,724
2011,IZABAL,IZABAL,LOS AMATES,1805,1a.,Femenino,353,757
2011,IZABAL,IZABAL,LOS AMATES,1805,2a.,Femenino,104,757
2012,IZABAL,IZABAL,LOS AMATES,1805,1a.,Femenino,344,761
2012,IZABAL,IZABAL,LOS AMATES,1805,2a.,Femenino,59,761
2013,IZABAL,IZABAL,LOS AMATES,1805,1a.,Femenino,309,776
2013,IZABAL,IZABAL,LOS AMATES,1805,2a.,Femenino,2,776
2014,IZABAL,IZABAL,LOS AMATES,1805,1a.,Femenino,217,755
2015,IZABAL,IZABAL,LOS AMATES,1805,1a.,Femenino,22,749
2006,IZABAL,IZABAL,MORALES,1804,1a.,Femenino,677,1125
2006,IZABAL,IZABAL,MORALES,1804,2a.,Femenino,362,1125
2007,IZABAL,IZABAL,MORALES,1804,1a.,Femenino,973,1165
2007,IZABAL,IZABAL,MORALES,1804,2a.,Femenino,614,1165
2008,IZABAL,IZABAL,MORALES,1804,1a.,Femenino,958,1123
2008,IZABAL,IZABAL,MORALES,1804,2a.,Femenino,655,1123
2009,IZABAL,IZABAL,MORALES,1804,1a.,Femenino,835,1035
2009,IZABAL,IZABAL,MORALES,1804,2a.,Femenino,437,1035
2010,IZABAL,IZABAL,MORALES,1804,1a.,Femenino,663,1084
2010,IZABAL,IZABAL,MORALES,1804,2a.,Femenino,235,1084
2011,IZABAL,IZABAL,MORALES,1804,1a.,Femenino,580,1155
2011,IZABAL,IZABAL,MORALES,1804,2a.,Femenino,167,1155
2012,IZABAL,IZABAL,MORALES,1804,1a.,Femenino,513,1071
2012,IZABAL,IZABAL,MORALES,1804,2a.,Femenino,88,1071
2013,IZABAL,IZABAL,MORALES,1804,1a.,Femenino,421,1184
2013,IZABAL,IZABAL,MORALES,1804,2a.,Femenino,6,1184
2014,IZABAL,IZABAL,MORALES,1804,1a.,Femenino,278,1037
2015,IZABAL,IZABAL,MORALES,1804,1a.,Femenino,58,1154
2006,IZABAL,IZABAL,PUERTO BARRIOS,1801,1a.,Femenino,446,1058
2006,IZABAL,IZABAL,PUERTO BARRIOS,1801,2a.,Femenino,222,1058
2007,IZABAL,IZABAL,PUERTO BARRIOS,1801,1a.,Femenino,781,1136
2007,IZABAL,IZABAL,PUERTO BARRIOS,1801,2a.,Femenino,459,1136
2008,IZABAL,IZABAL,PUERTO BARRIOS,1801,1a.,Femenino,1052,1096
2008,IZABAL,IZABAL,PUERTO BARRIOS,1801,2a.,Femenino,633,1096
2009,IZABAL,IZABAL,PUERTO BARRIOS,1801,1a.,Femenino,831,964
2009,IZABAL,IZABAL,PUERTO BARRIOS,1801,2a.,Femenino,344,964
2010,IZABAL,IZABAL,PUERTO BARRIOS,1801,1a.,Femenino,603,969
2010,IZABAL,IZABAL,PUERTO BARRIOS,1801,2a.,Femenino,193,969
2011,IZABAL,IZABAL,PUERTO BARRIOS,1801,1a.,Femenino,498,1014
2011,IZABAL,IZABAL,PUERTO BARRIOS,1801,2a.,Femenino,131,1014
2012,IZABAL,IZABAL,PUERTO BARRIOS,1801,1a.,Femenino,501,1053
2012,IZABAL,IZABAL,PUERTO BARRIOS,1801,2a.,Femenino,59,1053
2013,IZABAL,IZABAL,PUERTO BARRIOS,1801,1a.,Femenino,461,1134
2013,IZABAL,IZABAL,PUERTO BARRIOS,1801,2a.,Femenino,0,1134
2014,IZABAL,IZABAL,PUERTO BARRIOS,1801,1a.,Femenino,320,1046
2015,IZABAL,IZABAL,PUERTO BARRIOS,1801,1a.,Femenino,42,1013
2006,JALAPA,JALAPA,JALAPA,2101,1a.,Femenino,800,2034
2006,JALAPA,JALAPA,JALAPA,2101,2a.,Femenino,355,2034
2007,JALAPA,JALAPA,JALAPA,2101,1a.,Femenino,1816,2122
2007,JALAPA,JALAPA,JALAPA,2101,2a.,Femenino,1323,2122
2008,JALAPA,JALAPA,JALAPA,2101,1a.,Femenino,2036,2169
2008,JALAPA,JALAPA,JALAPA,2101,2a.,Femenino,1616,2169
2009,JALAPA,JALAPA,JALAPA,2101,1a.,Femenino,2016,2058
2009,JALAPA,JALAPA,JALAPA,2101,2a.,Femenino,1207,2058
2010,JALAPA,JALAPA,JALAPA,2101,1a.,Femenino,1848,2182
2010,JALAPA,JALAPA,JALAPA,2101,2a.,Femenino,917,2182
2011,JALAPA,JALAPA,JALAPA,2101,1a.,Femenino,1706,2205
2011,JALAPA,JALAPA,JALAPA,2101,2a.,Femenino,645,2205
2012,JALAPA,JALAPA,JALAPA,2101,1a.,Femenino,1397,2190
2012,JALAPA,JALAPA,JALAPA,2101,2a.,Femenino,266,2190
2013,JALAPA,JALAPA,JALAPA,2101,1a.,Femenino,1275,2294
2013,JALAPA,JALAPA,JALAPA,2101,2a.,Femenino,26,2294
2014,JALAPA,JALAPA,JALAPA,2101,1a.,Femenino,947,2223
2015,JALAPA,JALAPA,JALAPA,2101,1a.,Femenino,168,2244
2006,JALAPA,JALAPA,MATAQUESCUINTLA,2107,1a.,Femenino,307,468
2006,JALAPA,JALAPA,MATAQUESCUINTLA,2107,2a.,Femenino,299,468
2007,JALAPA,JALAPA,MATAQUESCUINTLA,2107,1a.,Femenino,448,542
2007,JALAPA,JALAPA,MATAQUESCUINTLA,2107,2a.,Femenino,437,542
2008,JALAPA,JALAPA,MATAQUESCUINTLA,2107,1a.,Femenino,454,488
2008,JALAPA,JALAPA,MATAQUESCUINTLA,2107,2a.,Femenino,442,488
2009,JALAPA,JALAPA,MATAQUESCUINTLA,2107,1a.,Femenino,420,455
2009,JALAPA,JALAPA,MATAQUESCUINTLA,2107,2a.,Femenino,409,455
2010,JALAPA,JALAPA,MATAQUESCUINTLA,2107,1a.,Femenino,406,481
2010,JALAPA,JALAPA,MATAQUESCUINTLA,2107,2a.,Femenino,384,481
2011,JALAPA,JALAPA,MATAQUESCUINTLA,2107,1a.,Femenino,364,458
2011,JALAPA,JALAPA,MATAQUESCUINTLA,2107,2a.,Femenino,332,458
2012,JALAPA,JALAPA,MATAQUESCUINTLA,2107,1a.,Femenino,455,587
2012,JALAPA,JALAPA,MATAQUESCUINTLA,2107,2a.,Femenino,354,587
2013,JALAPA,JALAPA,MATAQUESCUINTLA,2107,1a.,Femenino,437,553
2013,JALAPA,JALAPA,MATAQUESCUINTLA,2107,2a.,Femenino,21,553
2014,JALAPA,JALAPA,MATAQUESCUINTLA,2107,1a.,Femenino,422,554
2015,JALAPA,JALAPA,MATAQUESCUINTLA,2107,1a.,Femenino,129,475
2006,JALAPA,JALAPA,MONJAS,2106,1a.,Femenino,188,238
2006,JALAPA,JALAPA,MONJAS,2106,2a.,Femenino,172,238
2007,JALAPA,JALAPA,MONJAS,2106,1a.,Femenino,279,278
2007,JALAPA,JALAPA,MONJAS,2106,2a.,Femenino,261,278
2008,JALAPA,JALAPA,MONJAS,2106,1a.,Femenino,297,264
2008,JALAPA,JALAPA,MONJAS,2106,2a.,Femenino,285,264
2009,JALAPA,JALAPA,MONJAS,2106,1a.,Femenino,331,268
2009,JALAPA,JALAPA,MONJAS,2106,2a.,Femenino,288,268
2010,JALAPA,JALAPA,MONJAS,2106,1a.,Femenino,304,298
2010,JALAPA,JALAPA,MONJAS,2106,2a.,Femenino,276,298
2011,JALAPA,JALAPA,MONJAS,2106,1a.,Femenino,320,308
2011,JALAPA,JALAPA,MONJAS,2106,2a.,Femenino,221,308
2012,JALAPA,JALAPA,MONJAS,2106,1a.,Femenino,235,335
2012,JALAPA,JALAPA,MONJAS,2106,2a.,Femenino,75,335
2013,JALAPA,JALAPA,MONJAS,2106,1a.,Femenino,211,304
2013,JALAPA,JALAPA,MONJAS,2106,2a.,Femenino,2,304
2014,JALAPA,JALAPA,MONJAS,2106,1a.,Femenino,170,316
2015,JALAPA,JALAPA,MONJAS,2106,1a.,Femenino,33,311
2006,JALAPA,JALAPA,SAN CARLOS ALZATATE,2105,1a.,Femenino,53,228
2006,JALAPA,JALAPA,SAN CARLOS ALZATATE,2105,2a.,Femenino,43,228
2007,JALAPA,JALAPA,SAN CARLOS ALZATATE,2105,1a.,Femenino,218,246
2007,JALAPA,JALAPA,SAN CARLOS ALZATATE,2105,2a.,Femenino,211,246
2008,JALAPA,JALAPA,SAN CARLOS ALZATATE,2105,1a.,Femenino,256,247
2008,JALAPA,JALAPA,SAN CARLOS ALZATATE,2105,2a.,Femenino,236,247
2009,JALAPA,JALAPA,SAN CARLOS ALZATATE,2105,1a.,Femenino,224,214
2009,JALAPA,JALAPA,SAN CARLOS ALZATATE,2105,2a.,Femenino,200,214
2010,JALAPA,JALAPA,SAN CARLOS ALZATATE,2105,1a.,Femenino,235,249
2010,JALAPA,JALAPA,SAN CARLOS ALZATATE,2105,2a.,Femenino,206,249
2011,JALAPA,JALAPA,SAN CARLOS ALZATATE,2105,1a.,Femenino,234,280
2011,JALAPA,JALAPA,SAN CARLOS ALZATATE,2105,2a.,Femenino,156,280
2012,JALAPA,JALAPA,SAN CARLOS ALZATATE,2105,1a.,Femenino,210,255
2012,JALAPA,JALAPA,SAN CARLOS ALZATATE,2105,2a.,Femenino,78,255
2013,JALAPA,JALAPA,SAN CARLOS ALZATATE,2105,1a.,Femenino,246,299
