anio_nacimiento,area_salud,departamento,municipio,num_dosis,sexo,n_vacunados,poblacion
2008,20,14,1404.0,1,1,0,407
2009,20,14,1404.0,0,1,0,384
2009,20,14,1404.0,1,1,0,384
2010,20,14,1404.0,0,1,0,373
2010,20,14,1404.0,1,1,1,373
2011,20,14,1404.0,0,1,0,386
2011,20,14,1404.0,1,1,0,386
2012,20,14,1404.0,0,1,0,403
2012,20,14,1404.0,1,1,0,403
2013,20,14,1404.0,0,1,0,422
2013,20,14,1404.0,1,1,0,422
2014,20,14,1404.0,0,1,0,1887
2015,20,14,1404.0,0,1,31,555
2006,21,11,1107.0,0,1,0,382
2006,21,11,1107.0,1,1,0,382
2007,21,11,1107.0,0,1,0,481
2007,21,11,1107.0,1,1,0,481
2008,21,11,1107.0,0,1,0,402
2008,21,11,1107.0,1,1,0,402
2009,21,11,1107.0,0,1,0,439
2009,21,11,1107.0,1,1,0,439
2010,21,11,1107.0,0,1,0,411
2010,21,11,1107.0,1,1,0,411
2011,21,11,1107.0,0,1,0,517
2011,21,11,1107.0,1,1,0,517
2012,21,11,1107.0,0,1,0,515
2012,21,11,1107.0,1,1,0,515
2013,21,11,1107.0,0,1,0,505
2013,21,11,1107.0,1,1,0,505
2014,21,11,1107.0,0,1,51,509
2015,21,11,1107.0,0,1,26,469
2006,21,11,1109.0,0,1,0,460
2006,21,11,1109.0,1,1,0,460
2007,21,11,1109.0,0,1,0,649
2007,21,11,1109.0,1,1,0,649
2008,21,11,1109.0,0,1,0,653
2008,21,11,1109.0,1,1,0,653
2009,21,11,1109.0,0,1,0,640
2009,21,11,1109.0,1,1,0,640
2010,21,11,1109.0,0,1,0,643
2010,21,11,1109.0,1,1,0,643
2011,21,11,1109.0,0,1,0,597
2011,21,11,1109.0,1,1,0,597
2012,21,11,1109.0,0,1,0,629
2012,21,11,1109.0,1,1,0,629
2013,21,11,1109.0,0,1,0,634
2013,21,11,1109.0,1,1,0,634
2014,21,11,1109.0,0,1,7,15441
2015,21,11,1109.0,0,1,26,500
2006,21,11,1108.0,0,1,0,488
2006,21,11,1108.0,1,1,0,488
2007,21,11,1108.0,0,1,0,14570
2007,21,11,1108.0,1,1,0,14570
2008,21,11,1108.0,0,1,0,14506
2008,21,11,1108.0,1,1,0,14506
2009,21,11,1108.0,0,1,0,14054
2009,21,11,1108.0,1,1,0,14054
2010,21,11,1108.0,0,1,0,14877
2010,21,11,1108.0,1,1,0,14877
2011,21,11,1108.0,0,1,0,15145
2011,21,11,1108.0,1,1,0,15145
2012,21,11,1108.0,0,1,0,15463
2012,21,11,1108.0,1,1,0,15463
2013,21,11,1108.0,0,1,0,15285
2013,21,11,1108.0,1,1,0,15285
2014,21,11,1108.0,0,1,2,513
2015,21,11,1108.0,0,1,52,535
2006,21,11,1101.0,0,1,0,1147
2006,21,11,1101.0,1,1,0,1147
2007,21,11,1101.0,0,1,1,180
2007,21,11,1101.0,1,1,1,180
2008,21,11,1101.0,0,1,1,155
2008,21,11,1101.0,1,1,1,155
2009,21,11,1101.0,0,1,0,168
2009,21,11,1101.0,1,1,0,168
2010,21,11,1101.0,0,1,0,173
2010,21,11,1101.0,1,1,0,173
2011,21,11,1101.0,0,1,0,176
2011,21,11,1101.0,1,1,0,176
2012,21,11,1101.0,0,1,1,170
2012,21,11,1101.0,1,1,1,170
2013,21,11,1101.0,0,1,0,171
2013,21,11,1101.0,1,1,0,171
2014,21,11,1101.0,0,1,34,353
2015,21,11,1101.0,0,1,90,1273
2006,21,11,1106.0,0,1,0,675
2006,21,11,1106.0,1,1,0,675
2007,21,11,1106.0,0,1,1,493
2007,21,11,1106.0,1,1,1,493
2008,21,11,1106.0,0,1,0,482
2008,21,11,1106.0,1,1,0,482
2009,21,11,1106.0,0,1,0,473
2009,21,11,1106.0,1,1,0,473
2010,21,11,1106.0,0,1,0,502
2010,21,11,1106.0,1,1,0,502
2011,21,11,1106.0,0,1,0,484
2011,21,11,1106.0,1,1,0,484
2012,21,11,1106.0,0,1,0,469
2012,21,11,1106.0,1,1,0,469
2013,21,11,1106.0,0,1,0,447
2013,21,11,1106.0,1,1,0,447
2014,21,11,1106.0,0,1,1,455
2015,21,11,1106.0,0,1,32,660
2006,21,11,1105.0,0,1,0,270
2006,21,11,1105.0,1,1,0,270
2007,21,11,1105.0,0,1,0,312
2007,21,11,1105.0,1,1,0,312
2008,21,11,1105.0,0,1,0,355
2008,21,11,1105.0,1,1,0,355
2009,21,11,1105.0,0,1,0,413
2009,21,11,1105.0,1,1,0,413
2010,21,11,1105.0,0,1,0,380
2010,21,11,1105.0,1,1,0,380
2011,21,11,1105.0,0,1,0,438
2011,21,11,1105.0,1,1,0,438
2012,21,11,1105.0,0,1,0,434
2012,21,11,1105.0,1,1,0,434
2013,21,11,1105.0,0,1,0,419
2013,21,11,1105.0,1,1,0,419
2014,21,11,1105.0,0,1,45,660
2015,21,11,1105.0,0,1,37,271
2006,21,11,1104.0,0,1,0,141
2006,21,11,1104.0,1,1,0,141
2007,21,11,1104.0,0,1,0,611
2007,21,11,1104.0,1,1,0,611
2008,21,11,1104.0,0,1,0,609
2008,21,11,1104.0,1,1,0,609
2009,21,11,1104.0,0,1,0,508
2009,21,11,1104.0,1,1,0,508
2010,21,11,1104.0,0,1,0,526
2010,21,11,1104.0,1,1,0,526
2011,21,11,1104.0,0,1,0,636
2011,21,11,1104.0,1,1,0,636
2012,21,11,1104.0,0,1,0,658
2012,21,11,1104.0,1,1,0,658
2013,21,11,1104.0,0,1,0,655
2013,21,11,1104.0,1,1,0,655
2014,21,11,1104.0,0,1,17,264
2015,21,11,1104.0,0,1,11,139
2006,21,11,1102.0,0,1,0,363
2006,21,11,1102.0,1,1,0,363
2007,21,11,1102.0,0,1,0,130
2007,21,11,1102.0,1,1,0,130
2008,21,11,1102.0,0,1,0,131
2008,21,11,1102.0,1,1,0,131
2009,21,11,1102.0,0,1,0,122
2009,21,11,1102.0,1,1,0,122
2010,21,11,1102.0,0,1,0,135
2010,21,11,1102.0,1,1,0,135
2011,21,11,1102.0,0,1,0,156
2011,21,11,1102.0,1,1,0,156
2012,21,11,1102.0,0,1,0,143
2012,21,11,1102.0,1,1,0,143
2013,21,11,1102.0,0,1,0,157
2013,21,11,1102.0,1,1,0,157
2014,21,11,1102.0,0,1,0,167
2015,21,11,1102.0,0,1,21,348
2006,21,11,1103.0,0,1,0,187
2006,21,11,1103.0,1,1,0,187
2007,21,11,1103.0,0,1,0,262
2007,21,11,1103.0,1,1,0,262
2008,21,11,1103.0,0,1,0,253
2008,21,11,1103.0,1,1,0,253
2009,21,11,1103.0,0,1,1,253
2009,21,11,1103.0,1,1,1,253
2010,21,11,1103.0,0,1,0,223
2010,21,11,1103.0,1,1,0,223
2011,21,11,1103.0,0,1,0,268
2011,21,11,1103.0,1,1,0,268
2012,21,11,1103.0,0,1,0,266
2012,21,11,1103.0,1,1,0,266
2013,21,11,1103.0,0,1,0,263
2013,21,11,1103.0,1,1,0,263
2014,21,11,1103.0,0,1,0,150
2015,21,11,1103.0,0,1,14,165
2006,22,3,314.0,0,1,0,281
2006,22,3,314.0,1,1,0,281
2007,22,3,314.0,0,1,0,260
2007,22,3,314.0,1,1,0,260
2008,22,3,314.0,0,1,0,199
2008,22,3,314.0,1,1,0,199
2009,22,3,314.0,0,1,0,245
2009,22,3,314.0,1,1,0,245
2010,22,3,314.0,0,1,0,284
2010,22,3,314.0,1,1,0,284
2011,22,3,314.0,0,1,0,259
2011,22,3,314.0,1,1,0,259
2012,22,3,314.0,0,1,0,265
2012,22,3,314.0,1,1,0,265
2013,22,3,314.0,0,1,0,252
2013,22,3,314.0,1,1,0,252
2014,22,3,314.0,0,1,0,291
2015,22,3,314.0,0,1,28,256
2006,22,3,301.0,0,1,2,570
2006,22,3,301.0,1,1,1,570
2007,22,3,301.0,0,1,2,575
2007,22,3,301.0,1,1,1,575
2008,22,3,301.0,0,1,2,847
2008,22,3,301.0,1,1,1,847
2009,22,3,301.0,0,1,0,511
2009,22,3,301.0,1,1,0,511
2010,22,3,301.0,0,1,2,437
2010,22,3,301.0,1,1,0,437
2011,22,3,301.0,0,1,0,467
2011,22,3,301.0,1,1,0,467
2012,22,3,301.0,0,1,0,486
2012,22,3,301.0,1,1,0,486
2013,22,3,301.0,0,1,0,471
2013,22,3,301.0,1,1,0,471
2014,22,3,301.0,0,1,0,515
2015,22,3,301.0,0,1,31,539
2006,22,3,312.0,0,1,0,372
2006,22,3,312.0,1,1,0,372
2007,22,3,312.0,0,1,0,296
2007,22,3,312.0,1,1,0,296
2008,22,3,312.0,0,1,0,290
2008,22,3,312.0,1,1,0,290
2009,22,3,312.0,0,1,0,314
2009,22,3,312.0,1,1,0,314
2010,22,3,312.0,0,1,0,334
2010,22,3,312.0,1,1,0,334
2011,22,3,312.0,0,1,0,325
2011,22,3,312.0,1,1,0,325
2012,22,3,312.0,0,1,0,338
2012,22,3,312.0,1,1,0,338
2013,22,3,312.0,0,1,0,357
2013,22,3,312.0,1,1,0,357
2014,22,3,312.0,0,1,6,348
2015,22,3,312.0,0,1,72,360
2006,22,3,302.0,0,1,0,260
2006,22,3,302.0,1,1,0,260
2007,22,3,302.0,0,1,0,225
2007,22,3,302.0,1,1,0,225
2008,22,3,302.0,0,1,0,199
2008,22,3,302.0,1,1,0,199
2009,22,3,302.0,0,1,1,215
2009,22,3,302.0,1,1,1,215
2010,22,3,302.0,0,1,0,209
2010,22,3,302.0,1,1,0,209
2011,22,3,302.0,0,1,0,211
2011,22,3,302.0,1,1,0,211
2012,22,3,302.0,0,1,0,192
2012,22,3,302.0,1,1,0,192
2013,22,3,302.0,0,1,0,216
2013,22,3,302.0,1,1,0,216
2014,22,3,302.0,0,1,1,174
2015,22,3,302.0,0,1,18,203
2006,22,3,310.0,0,1,0,111
2006,22,3,310.0,1,1,0,111
2007,22,3,310.0,0,1,0,111
2007,22,3,310.0,1,1,0,111
2008,22,3,310.0,0,1,0,119
2008,22,3,310.0,1,1,0,119
2009,22,3,310.0,0,1,0,128
2009,22,3,310.0,1,1,0,128
2010,22,3,310.0,0,1,0,158
2010,22,3,310.0,1,1,0,158
2011,22,3,310.0,0,1,0,134
2011,22,3,310.0,1,1,0,134
2012,22,3,310.0,0,1,0,127
2012,22,3,310.0,1,1,0,127
2013,22,3,310.0,0,1,0,120
2013,22,3,310.0,1,1,0,120
2014,22,3,310.0,0,1,13,130
2015,22,3,310.0,0,1,16,136
2006,22,3,303.0,0,1,0,166
2006,22,3,303.0,1,1,0,166
2007,22,3,303.0,0,1,0,137
2007,22,3,303.0,1,1,0,137
2008,22,3,303.0,0,1,0,127
2008,22,3,303.0,1,1,0,127
2009,22,3,303.0,0,1,0,156
2009,22,3,303.0,1,1,0,156
2010,22,3,303.0,0,1,0,149
2010,22,3,303.0,1,1,0,149
2011,22,3,303.0,0,1,0,148
2011,22,3,303.0,1,1,0,148
2012,22,3,303.0,0,1,0,148
2012,22,3,303.0,1,1,0,148
2013,22,3,303.0,0,1,0,159
2013,22,3,303.0,1,1,0,159
2014,22,3,303.0,0,1,0,179
2015,22,3,303.0,0,1,4,152
2006,22,3,315.0,0,1,0,107
2006,22,3,315.0,1,1,0,107
2007,22,3,315.0,0,1,0,96
2007,22,3,315.0,1,1,0,96
2008,22,3,315.0,0,1,0,79
2008,22,3,315.0,1,1,0,79
2009,22,3,315.0,0,1,0,116
2009,22,3,315.0,1,1,0,116
2010,22,3,315.0,0,1,0,97
2010,22,3,315.0,1,1,0,97
2011,22,3,315.0,0,1,0,106
2011,22,3,315.0,1,1,0,106
2012,22,3,315.0,0,1,0,103
2012,22,3,315.0,1,1,0,103
2013,22,3,315.0,0,1,0,126
2013,22,3,315.0,1,1,0,126
2014,22,3,315.0,0,1,1,128
2015,22,3,315.0,0,1,7,132
2006,22,3,307.0,0,1,0,66
2006,22,3,307.0,1,1,0,66
2007,22,3,307.0,0,1,0,74
2007,22,3,307.0,1,1,0,74
2008,22,3,307.0,0,1,0,46
2008,22,3,307.0,1,1,0,46
2009,22,3,307.0,0,1,0,64
2009,22,3,307.0,1,1,0,64
2010,22,3,307.0,0,1,0,69
2010,22,3,307.0,1,1,0,69
2011,22,3,307.0,0,1,0,49
2011,22,3,307.0,1,1,0,49
2012,22,3,307.0,0,1,0,67
2012,22,3,307.0,1,1,0,67
2013,22,3,307.0,0,1,0,66
2013,22,3,307.0,1,1,0,66
2014,22,3,307.0,0,1,0,69
2015,22,3,307.0,0,1,12,57
2006,22,3,308.0,0,1,0,227
2006,22,3,308.0,1,1,0,227
2007,22,3,308.0,0,1,0,218
2007,22,3,308.0,1,1,1,218
2008,22,3,308.0,0,1,0,184
2008,22,3,308.0,1,1,0,184
2009,22,3,308.0,0,1,1,229
2009,22,3,308.0,1,1,1,229
2010,22,3,308.0,0,1,0,251
2010,22,3,308.0,1,1,0,251
2011,22,3,308.0,0,1,0,279
2011,22,3,308.0,1,1,0,279
2012,22,3,308.0,0,1,0,278
2012,22,3,308.0,1,1,0,278
2013,22,3,308.0,0,1,0,298
2013,22,3,308.0,1,1,0,298
2014,22,3,308.0,0,1,0,277
2015,22,3,308.0,0,1,39,278
2006,22,3,313.0,0,1,0,115
2006,22,3,313.0,1,1,0,115
2007,22,3,313.0,0,1,0,102
2007,22,3,313.0,1,1,0,102
2008,22,3,313.0,0,1,0,105
2008,22,3,313.0,1,1,0,105
2009,22,3,313.0,0,1,0,128
2009,22,3,313.0,1,1,0,128
2010,22,3,313.0,0,1,0,132
2010,22,3,313.0,1,1,0,132
2011,22,3,313.0,0,1,0,116
2011,22,3,313.0,1,1,0,116
2012,22,3,313.0,0,1,0,145
2012,22,3,313.0,1,1,0,145
2013,22,3,313.0,0,1,0,114
2013,22,3,313.0,1,1,0,114
2014,22,3,313.0,0,1,0,138
2015,22,3,313.0,0,1,16,123
2006,22,3,316.0,0,1,0,44
2006,22,3,316.0,1,1,0,44
2007,22,3,316.0,0,1,0,39
2007,22,3,316.0,1,1,0,39
2008,22,3,316.0,0,1,0,27
2008,22,3,316.0,1,1,0,27
2009,22,3,316.0,0,1,0,45
2009,22,3,316.0,1,1,0,45
2010,22,3,316.0,0,1,0,40
2010,22,3,316.0,1,1,0,40
2011,22,3,316.0,0,1,0,45
2011,22,3,316.0,1,1,0,45
2012,22,3,316.0,0,1,0,53
2012,22,3,316.0,1,1,0,53
2013,22,3,316.0,0,1,0,34
2013,22,3,316.0,1,1,0,34
2014,22,3,316.0,0,1,0,37
2015,22,3,316.0,0,1,10,34
2006,22,3,309.0,0,1,0,151
2006,22,3,309.0,1,1,0,151
2007,22,3,309.0,0,1,0,148
2007,22,3,309.0,1,1,0,148
2008,22,3,309.0,0,1,0,139
2008,22,3,309.0,1,1,0,139
2009,22,3,309.0,0,1,0,143
2009,22,3,309.0,1,1,0,143
2010,22,3,309.0,0,1,0,145
2010,22,3,309.0,1,1,0,145
2011,22,3,309.0,0,1,0,157
2011,22,3,309.0,1,1,0,157
2012,22,3,309.0,0,1,0,138
2012,22,3,309.0,1,1,0,138
2013,22,3,309.0,0,1,0,119
2013,22,3,309.0,1,1,0,119
2014,22,3,309.0,0,1,3,139
2015,22,3,309.0,0,1,13,114
2006,22,3,311.0,0,1,0,237
2006,22,3,311.0,1,1,0,237
2007,22,3,311.0,0,1,0,286
2007,22,3,311.0,1,1,0,286
2008,22,3,311.0,0,1,0,203
2008,22,3,311.0,1,1,0,203
2009,22,3,311.0,0,1,0,297
2009,22,3,311.0,1,1,0,297
2010,22,3,311.0,0,1,0,298
2010,22,3,311.0,1,1,0,298
2011,22,3,311.0,0,1,0,299
2011,22,3,311.0,1,1,0,299
2012,22,3,311.0,0,1,0,304
2012,22,3,311.0,1,1,0,304
2013,22,3,311.0,0,1,0,294
2013,22,3,311.0,1,1,0,294
2014,22,3,311.0,0,1,0,278
2015,22,3,311.0,0,1,12,296
2006,22,3,306.0,0,1,0,322
2006,22,3,306.0,1,1,0,322
2007,22,3,306.0,0,1,0,367
2007,22,3,306.0,1,1,0,367
2008,22,3,306.0,0,1,1,318
2008,22,3,306.0,1,1,1,318
2009,22,3,306.0,0,1,0,316
2009,22,3,306.0,1,1,0,316
2010,22,3,306.0,0,1,0,326
2010,22,3,306.0,1,1,0,326
2011,22,3,306.0,0,1,0,344
2011,22,3,306.0,1,1,0,344
2012,22,3,306.0,0,1,0,350
2012,22,3,306.0,1,1,0,350
2013,22,3,306.0,0,1,0,340
2013,22,3,306.0,1,1,0,340
2014,22,3,306.0,0,1,12,336
2015,22,3,306.0,0,1,51,361
2006,22,3,305.0,0,1,0,111
2006,22,3,305.0,1,1,0,111
2007,22,3,305.0,0,1,0,109
2007,22,3,305.0,1,1,0,109
2008,22,3,305.0,0,1,0,76
2008,22,3,305.0,1,1,0,76
2009,22,3,305.0,0,1,0,108
2009,22,3,305.0,1,1,0,108
2010,22,3,305.0,0,1,1,111
2010,22,3,305.0,1,1,0,111
2011,22,3,305.0,0,1,0,108
2011,22,3,305.0,1,1,0,108
2012,22,3,305.0,0,1,0,108
2012,22,3,305.0,1,1,0,108
2013,22,3,305.0,0,1,0,115
2013,22,3,305.0,1,1,0,115
2014,22,3,305.0,0,1,3,125
2015,22,3,305.0,0,1,12,111
2006,22,3,304.0,0,1,0,414
2006,22,3,304.0,1,1,0,414
2007,22,3,304.0,0,1,0,446
2007,22,3,304.0,1,1,0,446
2008,22,3,304.0,0,1,0,439
2008,22,3,304.0,1,1,0,439
2009,22,3,304.0,0,1,0,420
2009,22,3,304.0,1,1,0,420
2010,22,3,304.0,0,1,0,409
2010,22,3,304.0,1,1,0,409
2011,22,3,304.0,0,1,1,407
2011,22,3,304.0,1,1,0,407
2012,22,3,304.0,0,1,0,444
2012,22,3,304.0,1,1,0,444
2013,22,3,304.0,0,1,0,450
2013,22,3,304.0,1,1,0,450
2014,22,3,304.0,0,1,4,419
2015,22,3,304.0,0,1,64,511
2006,23,12,1217.0,0,1,0,497
2006,23,12,1217.0,1,1,0,497
2007,23,12,1217.0,0,1,0,588
2007,23,12,1217.0,1,1,0,588
2008,23,12,1217.0,0,1,0,572
2008,23,12,1217.0,1,1,0,572
2009,23,12,1217.0,0,1,0,540
2009,23,12,1217.0,1,1,0,540
2010,23,12,1217.0,0,1,0,570
2010,23,12,1217.0,1,1,0,570
2011,23,12,1217.0,0,1,0,621
2011,23,12,1217.0,1,1,0,621
2012,23,12,1217.0,0,1,0,638
2012,23,12,1217.0,1,1,0,638
2013,23,12,1217.0,0,1,0,641
2013,23,12,1217.0,1,1,0,641
2014,23,12,1217.0,0,1,2,350
2015,23,12,1217.0,0,1,35,538
2006,23,12,1216.0,0,1,0,364
2006,23,12,1216.0,1,1,0,364
2007,23,12,1216.0,0,1,0,427
2007,23,12,1216.0,1,1,0,427
2008,23,12,1216.0,0,1,0,459
2008,23,12,1216.0,1,1,0,459
2009,23,12,1216.0,0,1,0,508
2009,23,12,1216.0,1,1,0,508
2010,23,12,1216.0,0,1,0,506
2010,23,12,1216.0,1,1,0,506
2011,23,12,1216.0,0,1,0,540
2011,23,12,1216.0,1,1,0,540
2012,23,12,1216.0,0,1,0,551
2012,23,12,1216.0,1,1,0,551
2013,23,12,1216.0,0,1,0,553
2013,23,12,1216.0,1,1,0,553
2014,23,12,1216.0,0,1,7,487
2015,23,12,1216.0,0,1,33,358
2006,23,12,1204.0,0,1,0,1160
2006,23,12,1204.0,1,1,0,1160
2007,23,12,1204.0,0,1,0,1044
2007,23,12,1204.0,1,1,0,1044
2008,23,12,1204.0,0,1,0,1010
2008,23,12,1204.0,1,1,0,1010
2009,23,12,1204.0,0,1,0,938
2009,23,12,1204.0,1,1,0,938
2010,23,12,1204.0,0,1,0,1029
2010,23,12,1204.0,1,1,0,1029
2011,23,12,1204.0,0,1,0,1154
2011,23,12,1204.0,1,1,0,1154
2012,23,12,1204.0,0,1,0,1162
2012,23,12,1204.0,1,1,0,1162
2013,23,12,1204.0,0,1,0,1157
2013,23,12,1204.0,1,1,0,1157
2014,23,12,1204.0,0,1,0,739
2015,23,12,1204.0,0,1,95,1084
2006,23,12,1206.0,0,1,0,1098
2006,23,12,1206.0,1,1,0,1098
2007,23,12,1206.0,0,1,1,274
2007,23,12,1206.0,1,1,0,274
2008,23,12,1206.0,0,1,1,272
2008,23,12,1206.0,1,1,1,272
2009,23,12,1206.0,0,1,0,235
2009,23,12,1206.0,1,1,0,235
2010,23,12,1206.0,0,1,0,214
2010,23,12,1206.0,1,1,0,214
2011,23,12,1206.0,0,1,0,223
2011,23,12,1206.0,1,1,0,223
2012,23,12,1206.0,0,1,0,267
2012,23,12,1206.0,1,1,0,267
2013,23,12,1206.0,0,1,0,254
2013,23,12,1206.0,1,1,0,254
2014,23,12,1206.0,0,1,0,1292
2015,23,12,1206.0,0,1,25,1175
2006,23,12,1220.0,0,1,0,356
2006,23,12,1220.0,1,1,0,356
2007,23,12,1220.0,0,1,0,272
2007,23,12,1220.0,1,1,0,272
2008,23,12,1220.0,0,1,0,231
2008,23,12,1220.0,1,1,0,231
2009,23,12,1220.0,0,1,0,296
2009,23,12,1220.0,1,1,0,296
2010,23,12,1220.0,0,1,0,287
2010,23,12,1220.0,1,1,0,287
2011,23,12,1220.0,0,1,0,297
2011,23,12,1220.0,1,1,0,297
2012,23,12,1220.0,0,1,1,273
2012,23,12,1220.0,1,1,0,273
2013,23,12,1220.0,0,1,0,292
2013,23,12,1220.0,1,1,0,292
2014,23,12,1220.0,0,1,0,287
2015,23,12,1220.0,0,1,40,359
2006,23,12,1214.0,0,1,0,251
2006,23,12,1214.0,1,1,0,251
2007,23,12,1214.0,0,1,0,336
2007,23,12,1214.0,1,1,0,336
2008,23,12,1214.0,0,1,0,373
2008,23,12,1214.0,1,1,0,373
2009,23,12,1214.0,0,1,0,359
2009,23,12,1214.0,1,1,0,359
2010,23,12,1214.0,0,1,0,391
2010,23,12,1214.0,1,1,0,391
2011,23,12,1214.0,0,1,0,398
2011,23,12,1214.0,1,1,0,398
2012,23,12,1214.0,0,1,0,393
2012,23,12,1214.0,1,1,0,393
2013,23,12,1214.0,0,1,0,394
2013,23,12,1214.0,1,1,0,394
2014,23,12,1214.0,0,1,0,1437
2015,23,12,1214.0,0,1,24,227
2006,23,12,1213.0,0,1,0,641
2006,23,12,1213.0,1,1,0,641
2007,23,12,1213.0,0,1,1,1457
2007,23,12,1213.0,1,1,0,1457
2008,23,12,1213.0,0,1,0,1451
2008,23,12,1213.0,1,1,0,1451
2009,23,12,1213.0,0,1,0,1413
2009,23,12,1213.0,1,1,1,1413
2010,23,12,1213.0,0,1,0,1446
2010,23,12,1213.0,1,1,0,1446
2011,23,12,1213.0,0,1,0,1463
2011,23,12,1213.0,1,1,0,1463
2012,23,12,1213.0,0,1,0,1507
2012,23,12,1213.0,1,1,0,1507
2013,23,12,1213.0,0,1,0,1424
2013,23,12,1213.0,1,1,0,1424
2014,23,12,1213.0,0,1,9,230
2015,23,12,1213.0,0,1,71,619
2006,23,12,1227.0,0,1,0,135
2006,23,12,1227.0,1,1,0,135
2007,23,12,1227.0,0,1,0,203
2007,23,12,1227.0,1,1,0,203
2008,23,12,1227.0,0,1,0,191
2008,23,12,1227.0,1,1,0,191
2009,23,12,1227.0,0,1,0,164
2009,23,12,1227.0,1,1,0,164
2010,23,12,1227.0,0,1,0,168
2010,23,12,1227.0,1,1,0,168
2011,23,12,1227.0,0,1,0,172
2011,23,12,1227.0,1,1,0,172
2012,23,12,1227.0,0,1,0,200
2012,23,12,1227.0,1,1,0,200
2013,23,12,1227.0,0,1,0,203
2013,23,12,1227.0,1,1,0,203
2014,23,12,1227.0,0,1,0,59
2015,23,12,1227.0,0,1,14,157
2006,23,12,1223.0,0,1,0,356
2006,23,12,1223.0,1,1,0,356
2007,23,12,1223.0,0,1,0,232
2007,23,12,1223.0,1,1,0,232
2008,23,12,1223.0,0,1,0,215
2008,23,12,1223.0,1,1,0,215
2009,23,12,1223.0,0,1,0,206
2009,23,12,1223.0,1,1,0,206
2010,23,12,1223.0,0,1,0,254
2010,23,12,1223.0,1,1,0,254
2011,23,12,1223.0,0,1,0,282
2011,23,12,1223.0,1,1,0,282
2012,23,12,1223.0,0,1,0,243
2012,23,12,1223.0,1,1,0,243
2013,23,12,1223.0,0,1,0,277
2013,23,12,1223.0,1,1,0,277
2014,23,12,1223.0,0,1,2,307
2015,23,12,1223.0,0,1,34,368
2006,23,12,1221.0,0,1,0,371
2006,23,12,1221.0,1,1,0,371
2007,23,12,1221.0,0,1,0,288
2007,23,12,1221.0,1,1,0,288
2008,23,12,1221.0,0,1,0,334
2008,23,12,1221.0,1,1,0,334
2009,23,12,1221.0,0,1,0,256
2009,23,12,1221.0,1,1,0,256
2010,23,12,1221.0,0,1,0,329
2010,23,12,1221.0,1,1,0,329
2011,23,12,1221.0,0,1,0,333
2011,23,12,1221.0,1,1,0,333
2012,23,12,1221.0,0,1,0,370
2012,23,12,1221.0,1,1,0,370
2013,23,12,1221.0,0,1,0,339
2013,23,12,1221.0,1,1,0,339
2014,23,12,1221.0,0,1,1,276
2015,23,12,1221.0,0,1,29,280
2006,23,12,1215.0,0,1,0,1422
2006,23,12,1215.0,1,1,0,1422
2007,23,12,1215.0,0,1,0,423
2007,23,12,1215.0,1,1,0,423
2008,23,12,1215.0,0,1,0,461
2008,23,12,1215.0,1,1,0,461
2009,23,12,1215.0,0,1,0,479
2009,23,12,1215.0,1,1,0,479
2010,23,12,1215.0,0,1,0,521
2010,23,12,1215.0,1,1,0,521
2011,23,12,1215.0,0,1,0,587
2011,23,12,1215.0,1,1,0,587
2012,23,12,1215.0,0,1,0,530
2012,23,12,1215.0,1,1,0,530
2013,23,12,1215.0,0,1,0,531
2013,23,12,1215.0,1,1,0,531
2014,23,12,1215.0,0,1,11,374
2015,23,12,1215.0,0,1,34,1610
2006,23,12,1212.0,0,1,0,407
2006,23,12,1212.0,1,1,0,407
2007,23,12,1212.0,0,1,0,214
2007,23,12,1212.0,1,1,0,214
2008,23,12,1212.0,0,1,0,197
2008,23,12,1212.0,1,1,0,197
2009,23,12,1212.0,0,1,0,182
2009,23,12,1212.0,1,1,0,182
2010,23,12,1212.0,0,1,0,226
2010,23,12,1212.0,1,1,0,226
2011,23,12,1212.0,0,1,0,218
2011,23,12,1212.0,1,1,0,218
2012,23,12,1212.0,0,1,0,229
2012,23,12,1212.0,1,1,0,229
2013,23,12,1212.0,0,1,0,224
2013,23,12,1212.0,1,1,0,224
2014,23,12,1212.0,0,1,0,608
2015,23,12,1212.0,0,1,23,408
2006,23,12,1218.0,0,1,0,487
2006,23,12,1218.0,1,1,0,487
2007,23,12,1218.0,0,1,0,332
2007,23,12,1218.0,1,1,0,332
2008,23,12,1218.0,0,1,1,337
2008,23,12,1218.0,1,1,1,337
2009,23,12,1218.0,0,1,0,320
2009,23,12,1218.0,1,1,0,320
2010,23,12,1218.0,0,1,0,347
2010,23,12,1218.0,1,1,0,347
2011,23,12,1218.0,0,1,1,314
2011,23,12,1218.0,1,1,0,314
2012,23,12,1218.0,0,1,0,379
2012,23,12,1218.0,1,1,0,379
2013,23,12,1218.0,0,1,0,362
2013,23,12,1218.0,1,1,0,362
2014,23,12,1218.0,0,1,17,617
2015,23,12,1218.0,0,1,27,259
2006,23,12,1222.0,0,1,0,284
2006,23,12,1222.0,1,1,0,284
2007,23,12,1222.0,0,1,0,353
2007,23,12,1222.0,1,1,0,353
2008,23,12,1222.0,0,1,0,354
2008,23,12,1222.0,1,1,0,354
2009,23,12,1222.0,0,1,0,328
2009,23,12,1222.0,1,1,0,328
2010,23,12,1222.0,0,1,0,338
2010,23,12,1222.0,1,1,0,338
2011,23,12,1222.0,0,1,0,335
2011,23,12,1222.0,1,1,0,335
