anio,id_area_salud,id_departamento,id_municipio,edad,id_vacuna,id_num_dosis,n_vacunados,poblacion
2017,18,17,1709,0,1,0,187,1967.0
2017,18,17,1707,0,1,0,78,625.0
2017,19,09,0913,0,1,0,166,349.0
2017,19,09,0906,0,1,0,448,650.0
2017,19,09,0907,0,1,0,413,529.0
2017,19,09,0914,0,1,0,108,963.0
2017,19,09,0920,0,1,0,945,2662.0
2017,19,09,0917,0,1,0,116,1180.0
2017,19,09,0911,0,1,0,60,478.0
2017,19,09,0919,0,1,0,148,748.0
2017,19,09,0922,0,1,0,58,433.0
2017,19,09,0921,0,1,0,251,1032.0
2017,19,09,0915,0,1,0,91,382.0
2017,19,09,0923,0,1,0,3,507.0
2017,19,09,0903,0,1,0,12,752.0
2017,19,09,0924,0,1,0,162,581.0
2017,19,09,0901,0,1,0,10,4306.0
2017,19,09,0902,0,1,0,12,390.0
2017,19,09,0904,0,1,0,154,743.0
2017,19,09,0918,0,1,0,47,184.0
2017,19,09,0912,0,1,0,118,847.0
2017,19,09,0910,0,1,0,5,176.0
2017,19,09,0908,0,1,0,33,220.0
2017,19,09,0905,0,1,0,0,195.0
2017,19,09,0916,0,1,0,19,274.0
2017,20,14,1418,0,1,0,158,341.0
2017,20,14,1419,0,1,0,384,1124.0
2017,20,14,1402,0,1,0,515,970.0
2017,20,14,1406,0,1,0,1817,3855.0
2017,20,14,1403,0,1,0,162,329.0
2017,20,14,1410,0,1,0,765,1462.0
2017,20,14,1412,0,1,0,2270,3044.0
2017,20,14,1407,0,1,0,128,210.0
2017,20,14,1416,0,1,0,881,1577.0
2017,20,14,1414,0,1,0,308,704.0
2017,20,14,1408,0,1,0,651,859.0
2017,20,14,1417,0,1,0,196,472.0
2017,20,14,1409,0,1,0,495,1067.0
2017,20,14,1401,0,1,0,3598,2373.0
2017,20,14,1404,0,1,0,411,1102.0
2017,21,11,1107,0,1,0,259,793.0
2017,21,11,1109,0,1,0,113,903.0
2017,21,11,1108,0,1,0,22,932.0
2017,21,11,1101,0,1,0,311,2377.0
2017,21,11,1106,0,1,0,216,1278.0
2017,21,11,1105,0,1,0,208,545.0
2017,21,11,1104,0,1,0,22,262.0
2017,21,11,1102,0,1,0,92,668.0
2017,21,11,1103,0,1,0,19,357.0
2017,22,03,0314,0,1,0,376,527.0
2017,22,03,0301,0,1,0,7447,1010.0
2017,22,03,0312,0,1,0,117,684.0
2017,22,03,0302,0,1,0,37,359.0
2017,22,03,0310,0,1,0,183,222.0
2017,22,03,0303,0,1,0,3,276.0
2017,22,03,0315,0,1,0,16,197.0
2017,22,03,0307,0,1,0,70,115.0
2017,22,03,0308,0,1,0,202,437.0
2017,22,03,0313,0,1,0,2,244.0
2017,22,03,0316,0,1,0,8,76.0
2017,22,03,0309,0,1,0,2,227.0
2017,22,03,0311,0,1,0,25,528.0
2017,22,03,0306,0,1,0,142,637.0
2017,22,03,0305,0,1,0,42,267.0
2017,22,03,0304,0,1,0,324,825.0
2017,23,12,1217,0,1,0,124,1121.0
2017,23,12,1216,0,1,0,68,738.0
2017,23,12,1204,0,1,0,590,2252.0
2017,23,12,1206,0,1,0,770,2437.0
2017,23,12,1220,0,1,0,183,636.0
2017,23,12,1214,0,1,0,178,387.0
2017,23,12,1213,0,1,0,152,1173.0
2017,23,12,1227,0,1,0,52,337.0
2017,23,12,1223,0,1,0,1035,691.0
2017,23,12,1221,0,1,0,98,517.0
2017,23,12,1215,0,1,0,3584,2954.0
2017,23,12,1212,0,1,0,209,728.0
2017,23,12,1218,0,1,0,194,432.0
2017,23,12,1222,0,1,0,112,577.0
2017,23,12,1228,0,1,0,39,123.0
2017,23,12,1203,0,1,0,72,438.0
2017,23,12,1225,0,1,0,64,494.0
2017,23,12,1229,0,1,0,265,344.0
2017,23,12,1201,0,1,0,330,1077.0
2017,23,12,1205,0,1,0,1181,1622.0
2017,23,12,1219,0,1,0,318,1278.0
2017,23,12,1202,0,1,0,1762,1707.0
2017,23,12,1211,0,1,0,37,375.0
2017,23,12,1208,0,1,0,300,450.0
2017,23,12,1226,0,1,0,106,762.0
2017,23,12,1207,0,1,0,282,2298.0
2017,23,12,1209,0,1,0,416,1786.0
2017,23,12,1210,0,1,0,1035,1108.0
2017,24,06,0602,0,1,0,390,1247.0
2017,24,06,0604,0,1,0,42,509.0
2017,24,06,0608,0,1,0,873,1091.0
2017,24,06,0601,0,1,0,4896,975.0
2017,24,06,0611,0,1,0,13,422.0
2017,24,06,0614,0,1,0,84,763.0
2017,24,06,0606,0,1,0,6,457.0
2017,24,06,0613,0,1,0,177,575.0
2017,24,06,0607,0,1,0,29,251.0
2017,24,06,0605,0,1,0,147,285.0
2017,24,06,0612,0,1,0,15,317.0
2017,24,06,0610,0,1,0,106,515.0
2017,24,06,0603,0,1,0,5,381.0
2017,24,06,0609,0,1,0,239,676.0
2017,25,07,0708,0,1,0,102,175.0
2017,25,07,0705,0,1,0,670,2006.0
2017,25,07,0710,0,1,0,85,283.0
2017,25,07,0709,0,1,0,112,338.0
2017,25,07,0712,0,1,0,128,335.0
2017,25,07,0702,0,1,0,30,121.0
2017,25,07,0717,0,1,0,124,315.0
2017,25,07,0713,0,1,0,368,669.0
2017,25,07,0716,0,1,0,42,67.0
2017,25,07,0715,0,1,0,164,170.0
2017,25,07,0718,0,1,0,128,199.0
2017,25,07,0706,0,1,0,587,1355.0
2017,25,07,0711,0,1,0,34,112.0
2017,25,07,0707,0,1,0,136,205.0
2017,25,07,0714,0,1,0,80,159.0
2017,25,07,0704,0,1,0,117,442.0
2017,25,07,0703,0,1,0,26,50.0
